movieId,title,genres,year,tag,content
328,Tales from the Crypt Presents: Demon Knight,Horror Thriller,1995.0,,tales from the crypt presents demon knight horror thriller
329,Star Trek: Generations,Adventure Drama Sci-Fi,1994.0,enterprise,star trek generations adventure drama sci fi enterprise
330,Tales from the Hood,Action Crime Horror,1995.0,,tales from the hood action crime horror
331,Tom & Viv,Drama,1994.0,,tom viv drama
332,Village of the Damned,Horror Sci-Fi,1995.0,,village of the damned horror sci fi
333,Tommy Boy,Comedy,1995.0,,tommy boy comedy
334,Vanya on 42nd Street,Drama,1994.0,,vanya on 42nd street drama
335,Underneath,Mystery Thriller,1995.0,,underneath mystery thriller
336,"Walking Dead, The",Drama War,1995.0,,walking dead the drama war
337,What's Eating Gilbert Grape,Drama,1993.0,mental illness,what s eating gilbert grape drama mental illness
338,Virtuosity,Action Sci-Fi Thriller,1995.0,serial killer,virtuosity action sci fi thriller serial killer
339,While You Were Sleeping,Comedy Romance,1995.0,coma,while you were sleeping comedy romance coma
340,"War, The",Adventure Drama War,1994.0,,war the adventure drama war
341,Double Happiness,Drama,1994.0,,double happiness drama
342,Muriel's Wedding,Comedy,1994.0,australia weddings,muriel s wedding comedy australia weddings
343,"Baby-Sitters Club, The",Children,1995.0,,baby sitters club the children
344,Ace Ventura: Pet Detective,Comedy,1994.0,,ace ventura pet detective comedy
345,"Adventures of Priscilla, Queen of the Desert, The",Comedy Drama,1994.0,cross dressing men in drag remade,adventures of priscilla queen of the desert the comedy drama cross dressing men in drag remade
346,Backbeat,Drama Musical,1993.0,,backbeat drama musical
347,Bitter Moon,Drama Film-Noir Romance,1992.0,,bitter moon drama film noir romance
348,Bullets Over Broadway,Comedy,1994.0,,bullets over broadway comedy
349,Clear and Present Danger,Action Crime Drama Thriller,1994.0,tom clancy,clear and present danger action crime drama thriller tom clancy
350,"Client, The",Drama Mystery Thriller,1994.0,john grisham,client the drama mystery thriller john grisham
351,"Corrina, Corrina",Comedy Drama Romance,1994.0,interracial romance,corrina corrina comedy drama romance interracial romance
352,Crooklyn,Comedy Drama,1994.0,,crooklyn comedy drama
353,"Crow, The",Action Crime Fantasy Thriller,1994.0,,crow the action crime fantasy thriller
354,Cobb,Drama,1994.0,,cobb drama
355,"Flintstones, The",Children Comedy Fantasy,1994.0,,flintstones the children comedy fantasy
356,Forrest Gump,Comedy Drama Romance War,1994.0,shrimp vietnam bubba gump shrimp lieutenant dan stupid is as stupid does bittersweet emotional heartwarming touching,forrest gump comedy drama romance war shrimp vietnam bubba gump shrimp lieutenant dan stupid is as stupid does bittersweet emotional heartwarming touching
357,Four Weddings and a Funeral,Comedy Romance,1994.0,wedding,four weddings and a funeral comedy romance wedding
358,Higher Learning,Drama,1995.0,,higher learning drama
359,I Like It Like That,Comedy Drama Romance,1994.0,,i like it like that comedy drama romance
360,I Love Trouble,Action Comedy,1994.0,,i love trouble action comedy
361,It Could Happen to You,Comedy Drama Romance,1994.0,gambling,it could happen to you comedy drama romance gambling
362,"Jungle Book, The",Adventure Children Romance,1994.0,,jungle book the adventure children romance
363,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die)",Documentary,1993.0,holocaust in netflix queue,wonderful horrible life of leni riefenstahl the macht der bilder leni riefenstahl die documentary holocaust in netflix queue
364,"Lion King, The",Adventure Animation Children Drama Musical IMAX,1994.0,disney disney animated feature oscar (best music - original score) soundtrack disney,lion king the adventure animation children drama musical imax disney disney animated feature oscar best music original score soundtrack disney
365,Little Buddha,Drama,1993.0,,little buddha drama
366,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A)",Drama Horror Mystery Thriller,1994.0,,wes craven s new nightmare nightmare on elm street part 7 freddy s finale a drama horror mystery thriller
367,"Mask, The",Action Comedy Crime Fantasy,1994.0,,mask the action comedy crime fantasy
368,Maverick,Adventure Comedy Western,1994.0,,maverick adventure comedy western
369,Mrs. Parker and the Vicious Circle,Drama,1994.0,,mrs parker and the vicious circle drama
370,Naked Gun 33 1/3: The Final Insult,Action Comedy,1994.0,,naked gun 33 1 3 the final insult action comedy
371,"Paper, The",Comedy Drama,1994.0,journalism,paper the comedy drama journalism
372,Reality Bites,Comedy Drama Romance,1994.0,,reality bites comedy drama romance
373,Red Rock West,Thriller,1992.0,,red rock west thriller
374,Richie Rich,Children Comedy,1994.0,,richie rich children comedy
376,"River Wild, The",Action Thriller,1994.0,,river wild the action thriller
377,Speed,Action Romance Thriller,1994.0,bus,speed action romance thriller bus
378,Speechless,Comedy Romance,1994.0,,speechless comedy romance
379,Timecop,Action Sci-Fi Thriller,1994.0,,timecop action sci fi thriller
380,True Lies,Action Adventure Comedy Romance Thriller,1994.0,spies,true lies action adventure comedy romance thriller spies
381,When a Man Loves a Woman,Drama Romance,1994.0,alcoholism,when a man loves a woman drama romance alcoholism
382,Wolf,Drama Horror Romance Thriller,1994.0,,wolf drama horror romance thriller
383,Wyatt Earp,Western,1994.0,,wyatt earp western
384,Bad Company,Action Crime Drama,1995.0,,bad company action crime drama
385,"Man of No Importance, A",Drama,1994.0,,man of no importance a drama
386,S.F.W.,Drama,1994.0,,s f w drama
387,"Low Down Dirty Shame, A",Action Comedy,1994.0,,low down dirty shame a action comedy
388,Boys Life,Drama,1995.0,,boys life drama
389,"Colonel Chabert, Le",Drama Romance War,1994.0,,colonel chabert le drama romance war
390,Faster Pussycat! Kill! Kill!,Action Crime Drama,1965.0,,faster pussycat kill kill action crime drama
391,Jason's Lyric,Crime Drama,1994.0,,jason s lyric crime drama
393,Street Fighter,Action Adventure Fantasy,1994.0,,street fighter action adventure fantasy
405,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension),Action Fantasy,1994.0,,highlander iii the sorcerer a k a highlander the final dimension action fantasy
406,Federal Hill,Drama,1994.0,,federal hill drama
407,In the Mouth of Madness,Horror Thriller,1995.0,,in the mouth of madness horror thriller
408,8 Seconds,Drama,1994.0,,8 seconds drama
409,Above the Rim,Crime Drama,1994.0,,above the rim crime drama
410,Addams Family Values,Children Comedy Fantasy,1993.0,black comedy christina ricci christopher lloyd dark comedy family gothic,addams family values children comedy fantasy black comedy christina ricci christopher lloyd dark comedy family gothic
412,"Age of Innocence, The",Drama,1993.0,edith wharton,age of innocence the drama edith wharton
413,Airheads,Comedy,1994.0,comedy,airheads comedy comedy
414,"Air Up There, The",Comedy,1994.0,,air up there the comedy
415,Another Stakeout,Comedy Thriller,1993.0,,another stakeout comedy thriller
416,Bad Girls,Western,1994.0,,bad girls western
417,Barcelona,Comedy Romance,1994.0,,barcelona comedy romance
418,Being Human,Drama,1993.0,,being human drama
419,"Beverly Hillbillies, The",Comedy,1993.0,,beverly hillbillies the comedy
420,Beverly Hills Cop III,Action Comedy Crime Thriller,1994.0,,beverly hills cop iii action comedy crime thriller
421,Black Beauty,Adventure Children Drama,1994.0,horses,black beauty adventure children drama horses
422,Blink,Thriller,1994.0,,blink thriller
423,Blown Away,Action Thriller,1994.0,,blown away action thriller
424,Blue Chips,Drama,1994.0,,blue chips drama
425,Blue Sky,Drama Romance,1994.0,mental illness oscar (best actress),blue sky drama romance mental illness oscar best actress
426,Body Snatchers,Horror Sci-Fi Thriller,1993.0,,body snatchers horror sci fi thriller
427,Boxing Helena,Drama Mystery Romance Thriller,1993.0,,boxing helena drama mystery romance thriller
428,"Bronx Tale, A",Drama,1993.0,,bronx tale a drama
429,Cabin Boy,Comedy,1994.0,,cabin boy comedy
430,Calendar Girl,Comedy Drama,1993.0,,calendar girl comedy drama
431,Carlito's Way,Crime Drama,1993.0,al pacino gangster mafia,carlito s way crime drama al pacino gangster mafia
432,City Slickers II: The Legend of Curly's Gold,Adventure Comedy Western,1994.0,,city slickers ii the legend of curly s gold adventure comedy western
433,Clean Slate,Comedy,1994.0,,clean slate comedy
434,Cliffhanger,Action Adventure Thriller,1993.0,,cliffhanger action adventure thriller
435,Coneheads,Comedy Sci-Fi,1993.0,,coneheads comedy sci fi
436,Color of Night,Drama Thriller,1994.0,,color of night drama thriller
437,Cops and Robbersons,Comedy,1994.0,,cops and robbersons comedy
438,"Cowboy Way, The",Action Comedy Drama,1994.0,,cowboy way the action comedy drama
440,Dave,Comedy Romance,1993.0,president,dave comedy romance president
441,Dazed and Confused,Comedy,1993.0,,dazed and confused comedy
442,Demolition Man,Action Adventure Sci-Fi,1993.0,,demolition man action adventure sci fi
444,Even Cowgirls Get the Blues,Comedy Romance,1993.0,,even cowgirls get the blues comedy romance
445,Fatal Instinct,Comedy,1993.0,,fatal instinct comedy
446,Farewell My Concubine (Ba wang bie ji),Drama Romance,1993.0,,farewell my concubine ba wang bie ji drama romance
448,Fearless,Drama,1993.0,,fearless drama
449,Fear of a Black Hat,Comedy,1994.0,,fear of a black hat comedy
450,With Honors,Comedy Drama,1994.0,,with honors comedy drama
451,Flesh and Bone,Drama Mystery Romance,1993.0,,flesh and bone drama mystery romance
452,Widows' Peak,Drama,1994.0,,widows peak drama
453,For Love or Money,Comedy Romance,1993.0,,for love or money comedy romance
454,"Firm, The",Drama Thriller,1993.0,john grisham,firm the drama thriller john grisham
455,Free Willy,Adventure Children Drama,1993.0,,free willy adventure children drama
456,Fresh,Crime Drama Thriller,1994.0,,fresh crime drama thriller
457,"Fugitive, The",Thriller,1993.0,based on a tv show,fugitive the thriller based on a tv show
458,Geronimo: An American Legend,Drama Western,1993.0,,geronimo an american legend drama western
459,"Getaway, The",Action Adventure Crime Drama Romance Thriller,1994.0,,getaway the action adventure crime drama romance thriller
460,Getting Even with Dad,Comedy,1994.0,,getting even with dad comedy
461,Go Fish,Drama Romance,1994.0,,go fish drama romance
464,Hard Target,Action Adventure Crime Thriller,1993.0,,hard target action adventure crime thriller
466,Hot Shots! Part Deux,Action Comedy War,1993.0,,hot shots part deux action comedy war
467,Live Nude Girls,Comedy,1995.0,,live nude girls comedy
468,"Englishman Who Went Up a Hill But Came Down a Mountain, The",Comedy Romance,1995.0,,englishman who went up a hill but came down a mountain the comedy romance
469,"House of the Spirits, The",Drama Romance,1993.0,,house of the spirits the drama romance
470,House Party 3,Comedy,1994.0,,house party 3 comedy
471,"Hudsucker Proxy, The",Comedy,1994.0,hula hoop,hudsucker proxy the comedy hula hoop
472,I'll Do Anything,Comedy Drama,1994.0,,i ll do anything comedy drama
473,In the Army Now,Comedy War,1994.0,,in the army now comedy war
474,In the Line of Fire,Action Thriller,1993.0,assassination,in the line of fire action thriller assassination
475,In the Name of the Father,Drama,1993.0,ireland,in the name of the father drama ireland
476,"Inkwell, The",Comedy Drama,1994.0,,inkwell the comedy drama
477,What's Love Got to Do with It?,Drama Musical,1993.0,biopic,what s love got to do with it drama musical biopic
478,Jimmy Hollywood,Comedy Crime Drama,1994.0,,jimmy hollywood comedy crime drama
479,Judgment Night,Action Crime Thriller,1993.0,,judgment night action crime thriller
480,Jurassic Park,Action Adventure Sci-Fi Thriller,1993.0,dinosaur,jurassic park action adventure sci fi thriller dinosaur
481,Kalifornia,Drama Thriller,1993.0,,kalifornia drama thriller
482,Killing Zoe,Crime Drama Thriller,1994.0,,killing zoe crime drama thriller
484,Lassie,Adventure Children,1994.0,,lassie adventure children
485,Last Action Hero,Action Adventure Comedy Fantasy,1993.0,,last action hero action adventure comedy fantasy
486,Life with Mikey,Comedy,1993.0,,life with mikey comedy
487,Lightning Jack,Comedy Western,1994.0,,lightning jack comedy western
488,M. Butterfly,Drama Romance,1993.0,japan sexuality,m butterfly drama romance japan sexuality
489,Made in America,Comedy,1993.0,,made in america comedy
490,Malice,Thriller,1993.0,,malice thriller
491,"Man Without a Face, The",Drama,1993.0,,man without a face the drama
492,Manhattan Murder Mystery,Comedy Mystery,1993.0,,manhattan murder mystery comedy mystery
493,Menace II Society,Action Crime Drama,1993.0,,menace ii society action crime drama
494,Executive Decision,Action Adventure Thriller,1996.0,,executive decision action adventure thriller
495,In the Realm of the Senses (Ai no corrida),Drama,1976.0,,in the realm of the senses ai no corrida drama
496,What Happened Was...,Comedy Drama Romance Thriller,1994.0,,what happened was comedy drama romance thriller
